Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CI Fabrication de produits informatiques, électroniques et optiques;26 Fabrication de produits informatiques, électroniques et optiques;2651B Fabrication d'instrumentation scientifique et technique;11;11;92;1109;200054781;92009;2651B;1;40;1;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4322B Travaux d'installation d'équipements thermiques et de climatisation;11;11;92;1109;200054781;92009;4322B;8;80;7;102;7;104;7;92;8;96;8;104;9;105;9;105;6;36;6;85;5;74;5;68;5;66;4;57;3;56;4;58;5;58;5;59;1;11
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399C Travaux de maçonnerie générale et gros ¿uvre de bâtiment;11;11;92;1109;200054781;92009;4399C;6;24;5;22;4;18;4;18;6;25;7;40;6;26;7;42;7;40;6;34;3;19;3;23;3;24;3;24;3;25;3;25;3;26;5;34;5;32
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4511Z Commerce de voitures et de véhicules automobiles légers;11;11;92;1109;200054781;92009;4511Z;6;55;5;49;5;48;4;44;5;46;3;46;4;43;3;36;2;32;3;34;3;38;2;30;2;23;2;28;2;26;3;29;3;32;2;23;1;25
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4520A Entretien et réparation de véhicules automobiles légers;11;11;92;1109;200054781;92009;4520A;7;23;8;25;8;29;8;29;8;25;9;32;8;30;7;30;7;28;6;24;6;24;7;25;8;25;6;21;5;19;6;22;6;21;5;23;6;24
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4532Z Commerce de détail d'équipements automobiles;11;11;92;1109;200054781;92009;4532Z;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;1;2;1;2;1;2;1;2;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4612B Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques;11;11;92;1109;200054781;92009;4612B;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4617B Autres intermédiaires du commerce en denrées, boissons et tabac;11;11;92;1109;200054781;92009;4617B;;;;;;;1;1;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4676Z Commerce de gros (commerce interentreprises) d'autres produits intermédiaires;11;11;92;1109;200054781;92009;4676Z;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4743Z Commerce de détail de matériels audio et vidéo;11;11;92;1109;200054781;92009;4743Z;;;;;;;1;5;1;6;1;5;1;8;2;10;2;7;2;6;2;6;2;7;2;7;2;8;2;9;2;9;2;6;2;6;2;7
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4765Z Commerce de détail de jeux et jouets en magasin spécialisé;11;11;92;1109;200054781;92009;4765Z;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4771Z Commerce de détail d'habillement en magasin spécialisé;11;11;92;1109;200054781;92009;4771Z;6;12;8;19;7;20;8;19;9;20;10;26;11;30;11;28;11;29;9;27;8;22;5;17;6;16;7;16;7;16;5;9;3;7;3;4;4;9
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5621Z Services des traiteurs;11;11;92;1109;200054781;92009;5621Z;1;2;1;2;1;3;1;1;1;2;1;2;1;3;1;2;1;3;1;2;1;3;;;1;2;1;3;1;5;3;10;2;9;4;16;4;16
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;58 Édition;5811Z Édition de livres;11;11;92;1109;200054781;92009;5811Z;;;;;;;;;;;;;1;3;1;3;1;3;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6201Z Programmation informatique;11;11;92;1109;200054781;92009;6201Z;;;;;;;;;2;3;3;4;2;2;1;1;1;1;3;4;3;4;5;12;5;14;9;36;11;52;11;65;10;82;9;75;7;66
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;65 Assurance;6512Z Autres assurances;11;11;92;1109;200054781;92009;6512Z;1;5;1;4;1;5;3;969;2;968;2;1025;2;984;2;954;2;837;2;801;2;768;2;717;2;647;2;698;2;686;2;700;2;723;2;643;2;655
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6831Z Agences immobilières;11;11;92;1109;200054781;92009;6831Z;12;43;15;53;15;50;14;47;14;57;13;46;12;40;11;35;10;41;14;47;12;49;16;46;15;43;14;36;16;40;17;44;18;49;17;38;15;32
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MC autres activités scientifiques et techniques;73 Publicité et études de marché;7311Z Activités des agences de publicité;11;11;92;1109;200054781;92009;7311Z;8;19;8;22;10;27;12;24;8;23;8;18;6;17;6;17;6;19;5;17;7;16;7;21;8;22;5;19;4;8;5;8;4;7;4;7;4;7
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MC autres activités scientifiques et techniques;74 autres activités spécialisées, scientifiques et techniques;7490B Activités spécialisées, scientifiques et techniques diverses;11;11;92;1109;200054781;92009;7490B;;;1;1;1;1;;;;;;;;;;;;;2;4;1;1;1;1;2;2;2;2;3;3;2;3;1;1;1;1;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS6 Intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;78 Activités liées à l'emploi;7820Z Activités des agences de travail temporaire;11;11;92;1109;200054781;92009;7820Z;;;;;;;;;;;2;24;2;31;2;33;2;32;2;39;2;41;2;45;2;68;2;113;2;115;2;179;2;232;2;208;2;127
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;79 Activités des agences de voyage, voyagistes, services de réservation et activités connexes;7911Z Activités des agences de voyage;11;11;92;1109;200054781;92009;7911Z;1;4;3;6;2;4;2;8;3;5;4;10;4;10;4;8;4;17;3;13;2;5;2;5;2;6;2;5;2;5;2;3;2;4;2;4;2;3
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;81 Services relatifs aux bâtiments et aménagement paysager;8110Z Activités combinées de soutien lié aux bâtiments;11;11;92;1109;200054781;92009;8110Z;162;150;152;142;144;135;135;135;132;134;130;125;116;113;109;111;106;105;97;98;99;103;93;94;91;95;82;88;79;83;71;73;71;78;67;70;67;70
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8559B Autres enseignements;11;11;92;1109;200054781;92009;8559B;;;;;;;;;;;;;;;;;;;1;1;2;2;2;2;1;1;1;1;;;;;;;;;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QA Activités pour la santé humaine;86 Activités pour la santé humaine;8621Z Activité des médecins généralistes;11;11;92;1109;200054781;92009;8621Z;6;11;6;11;7;13;7;11;7;14;7;15;7;14;7;14;7;11;7;16;6;9;5;7;5;10;3;6;3;6;3;6;2;7;3;10;3;7
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;88 Action sociale sans hébergement;8810A Aide à domicile;11;11;92;1109;200054781;92009;8810A;;;3;10;5;108;6;213;6;216;9;301;9;330;9;330;7;363;6;301;5;363;5;339;6;302;6;277;6;264;6;180;7;186;7;182;7;193
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;93 Activités sportives, récréatives et de loisirs;9312Z Activités de clubs de sports;11;11;92;1109;200054781;92009;9312Z;1;20;1;41;1;42;2;38;2;36;2;36;1;40;2;39;2;42;2;41;2;40;2;40;2;42;2;42;1;39;1;40;1;43;1;42;1;41
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9524Z Réparation de meubles et d'équipements du foyer;11;11;92;1109;200054781;92009;9524Z;;;1;1;1;3;2;3;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9602A Coiffure;11;11;92;1109;200054781;92009;9602A;8;28;8;33;10;31;12;45;13;42;13;46;15;39;16;44;12;35;12;31;12;34;11;31;10;28;10;22;13;30;13;32;15;32;13;25;13;26
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;96 autres services personnels;9603Z Services funéraires;11;11;92;1109;200054781;92009;9603Z;2;4;;;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C1 Industries agro-alimentaires;CA Industries agro-alimentaires;10 Industries alimentaires;1071C Boulangerie et boulangerie-pâtisserie;11;11;92;1109;200054781;92009;1071C;6;18;6;22;6;28;5;16;6;23;8;37;8;44;9;45;9;44;9;53;9;57;11;66;10;64;10;71;10;73;9;82;10;77;11;90;10;98
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;42 Génie civil;4222Z Construction de réseaux électriques et de télécommunications;11;11;92;1109;200054781;92009;4222Z;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;3;1;2;1;3;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;45 Commerce et réparation d'automobiles et de motocycles;4531Z Commerce de gros d'équipements automobiles;11;11;92;1109;200054781;92009;4531Z;1;5;2;6;2;4;2;4;3;7;2;5;2;6;2;7;1;4;1;6;1;4;1;8;1;3;1;3;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4614Z Intermédiaires du commerce en machines, équipements industriels, navires et avions;11;11;92;1109;200054781;92009;4614Z;1;2;2;3;2;3;2;4;2;4;1;2;1;2;1;2;1;2;1;2;1;1;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4673B Commerce de gros (commerce interentreprises) d'appareils sanitaires;11;11;92;1109;200054781;92009;4673B;1;2;1;2;;;1;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4674B Commerce de gros (commerce interentreprises) de fournitures pour la plomberie;11;11;92;1109;200054781;92009;4674B;1;4;2;3;2;4;2;4;1;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4764Z Commerce de détail d'articles de sport en magasin spécialisé;11;11;92;1109;200054781;92009;4764Z;1;1;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;1;1;1;2;1;3;1;3;1;3;1;3
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4778A Commerces de détail d'optique;11;11;92;1109;200054781;92009;4778A;3;12;3;17;3;12;3;16;3;10;4;13;4;13;3;13;3;13;3;13;3;13;3;11;3;12;3;13;3;12;2;11;3;12;3;12;3;13
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4791A Vente à distance sur catalogue général;11;11;92;1109;200054781;92009;4791A;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;49 Transports terrestres et transport par conduites;4941A Transports routiers de fret interurbains;11;11;92;1109;200054781;92009;4941A;;;;;;;;;;;;;;;1;2;1;2;1;1;2;2;2;2;;;2;1;2;4;2;8;2;12;3;10;2;8
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;49 Transports terrestres et transport par conduites;4950Z Transports par conduites;11;11;92;1109;200054781;92009;4950Z;;;;;;;;;1;318;2;453;1;443;1;425;2;568;2;562;2;609;3;649;3;700;3;723;3;748;3;761;3;730;4;779;4;1049
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;55 Hébergement;5510Z Hôtels et hébergement similaire;11;11;92;1109;200054781;92009;5510Z;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;1;12;1;12;1;10;1;14;1;15;1;15
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;58 Édition;5814Z Édition de revues et périodiques;11;11;92;1109;200054781;92009;5814Z;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;2;6;1;6
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JA Edition et audiovisuel;58 Édition;5829A Édition de logiciels système et de réseau;11;11;92;1109;200054781;92009;5829A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6430Z Fonds de placement et entités financières similaires;11;11;92;1109;200054781;92009;6430Z;1;8;1;6;1;6;1;5;1;5;2;6;2;2;2;3;2;5;2;5;1;5;1;5;1;3;1;4;1;4;1;4;1;3;1;3;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;65 Assurance;6511Z Assurance vie;11;11;92;1109;200054781;92009;6511Z;1;798;1;827;1;825;1;1158;1;1137;1;1073;1;1029;1;959;1;572;1;548;1;524;1;484;1;330;1;346;1;341;1;386;1;410;1;388;1;372
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6622Z Activités des agents et courtiers d'assurances;11;11;92;1109;200054781;92009;6622Z;2;14;2;13;2;12;1;4;1;4;2;7;4;36;4;31;3;31;5;47;4;37;4;38;4;47;4;40;5;39;6;44;7;54;7;56;6;62
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6832A Administration d'immeubles et autres biens immobiliers;11;11;92;1109;200054781;92009;6832A;15;83;14;85;15;95;16;79;15;81;14;75;12;79;12;78;10;94;10;79;9;79;10;74;8;57;8;62;8;69;7;66;6;65;6;58;6;52
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"71 Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7112B Ingénierie, études techniques;11;11;92;1109;200054781;92009;7112B;2;3;3;4;3;3;4;7;6;86;6;103;3;71;3;40;3;24;2;13;6;82;6;89;8;102;8;114;9;111;10;150;9;163;14;242;13;230
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;77 Activités de location et location-bail;7711A Location de courte durée de voitures et de véhicules automobiles légers;11;11;92;1109;200054781;92009;7711A;;;;;;;;;;;1;1;1;2;1;4;1;2;1;2;1;3;1;1;1;1;1;2;1;3;1;2;1;1;1;1;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;77 Activités de location et location-bail;7735Z Location et location-bail de matériels de transport aérien;11;11;92;1109;200054781;92009;7735Z;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8520Z Enseignement primaire;11;11;92;1109;200054781;92009;8520Z;;;;;;;;;1;7;1;10;;;1;14;1;13;1;13;1;13;1;16;2;26;2;28;2;9;2;11;3;17;3;22;3;18
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8531Z Enseignement secondaire général;11;11;92;1109;200054781;92009;8531Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;14;1;15
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8551Z Enseignement de disciplines sportives et d'activités de loisirs;11;11;92;1109;200054781;92009;8551Z;;;;;;;1;1;;;;;;;1;4;1;6;1;6;1;7;1;7;1;6;1;6;1;8;1;9;2;11;4;14;4;14
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QA Activités pour la santé humaine;86 Activités pour la santé humaine;8690A Ambulances;11;11;92;1109;200054781;92009;8690A;1;1;1;2;1;2;2;12;2;11;3;19;3;19;3;25;3;37;3;34;3;35;3;32;3;25;3;19;3;20;3;23;3;29;3;26;3;28
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;87 Hébergement médico-social et social;8730A Hébergement social pour personnes âgées;11;11;92;1109;200054781;92009;8730A;2;38;2;43;2;42;1;3;1;1;1;1;1;2;1;2;1;2;;;1;5;1;4;1;4;1;4;1;5;1;3;1;4;1;5;1;4
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;87 Hébergement médico-social et social;8790B Hébergement social pour adultes et familles en difficultés et autre hébergement social;11;11;92;1109;200054781;92009;8790B;;;;;;;;;;;;;;;;;;;;;;;;;2;6;1;5;1;4;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;93 Activités sportives, récréatives et de loisirs;9329Z Autres activités récréatives et de loisirs;11;11;92;1109;200054781;92009;9329Z;;;;;;;;;;;;;;;;;;;;;;;;;1;18;1;15;1;5;;;;;1;1;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9522Z Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin;11;11;92;1109;200054781;92009;9522Z;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
